France, Total Population, Exposure to risk (period 1x1)     Last modified: 17-Jul-2007, MPv5 (May07)

   Year      Age       Female          Male         Total
   2001        3       351034.83    368200.67    719235.50 
   2001        4       350876.33    369115.67    719992.00 
   2001        5       352476.00    369929.33    722405.33 
   2001        6       347877.17    364539.17    712416.33 
   2001        7       344081.50    360493.67    704575.17 
   2001        8       351601.33    368848.83    720450.17 
   2001        9       363518.17    381987.33    745505.50 
   2001       10       369472.83    388415.33    757888.17 
   2001       11       373837.33    391736.17    765573.50 
   2001       12       376851.17    394161.00    771012.17 
   2001       13       378054.67    395551.17    773605.83 
   2001       14       381231.17    398321.33    779552.50 
   2001       15       381039.00    398138.67    779177.67 
   2001       16       377597.17    393882.83    771480.00 
   2001       17       373930.00    389463.50    763393.50 
   2001       18       382525.33    398475.00    781000.33 
   2001       19       396430.33    412511.83    808942.17 
   2001       20       399328.67    412522.50    811851.17 
   2001       21       389194.83    398752.67    787947.50 
   2001       22       373357.00    379984.83    753341.83 
   2001       23       369294.33    374610.50    743904.83 
   2001       24       364895.33    369355.50    734250.83 
   2001       25       364344.67    367145.67    731490.33 
   2001       26       382134.33    383889.33    766023.67 
   2001       27       407048.67    408557.00    815605.67 
   2001       28       425471.83    426728.50    852200.33 
   2001       29       433403.33    433791.50    867194.83 
   2001       30       429994.33    429846.50    859840.83 
   2001       31       425135.50    424092.33    849227.83 
   2001       32       424024.50    421149.33    845173.83 
   2001       33       423446.83    419754.50    843201.33 
   2001       34       431253.83    427358.33    858612.17 
   2001       35       438906.50    434440.00    873346.50 
   2001       36       444972.67    438790.17    883762.83 
   2001       37       448158.67    439862.50    888021.17 
   2001       38       439182.50    430177.83    869360.33 
   2001       39       435264.83    425782.50    861047.33 
   2001       40       436675.83    426189.50    862865.33 
   2001       41       436904.00    425673.00    862577.00 
   2001       42       433744.83    421519.00    855263.83 
   2001       43       430080.00    417475.17    847555.17 
   2001       44       429898.17    417352.33    847250.50 
   2001       45       427582.33    414155.67    841738.00 
   2001       46       427353.17    414609.17    841962.33 
   2001       47       423691.17    412933.50    836624.67 
   2001       48       422482.00    412967.83    835449.83 
   2001       49       422336.17    413978.67    836314.83 
   2001       50       426008.50    419601.33    845609.83 
   2001       51       430804.33    425802.33    856606.67 
   2001       52       427389.50    424371.00    851760.50 
   2001       53       423194.67    421277.33    844472.00 
   2001       54       410577.67    407605.83    818183.50 
   2001       55       352171.00    349025.00    701196.00 
   2001       56       303026.83    299120.67    602147.50 
   2001       57       298241.33    293342.00    591583.33 
   2001       58       283983.00    279378.83    563361.83 
   2001       59       261333.83    256015.67    517349.50 
   2001       60       254888.33    246829.83    501718.17 
   2001       61       270716.50    256858.67    527575.17 
   2001       62       279124.33    260207.33    539331.67 
   2001       63       278135.33    256063.50    534198.83 
   2001       64       280337.50    254402.50    534740.00 
   2001       65       281617.83    250840.17    532458.00 
   2001       66       286103.33    249870.83    535974.17 
   2001       67       287728.17    247112.17    534840.33 
   2001       68       289930.17    244099.50    534029.67 
   2001       69       294534.83    242444.50    536979.33 
   2001       70       294217.67    236563.33    530781.00 
   2001       71       287482.83    226720.00    514202.83 
   2001       72       278886.83    214902.17    493789.00 
   2001       73       273747.33    205519.83    479267.17 
   2001       74       268956.50    196642.00    465598.50 
   2001       75       265556.83    188024.67    453581.50 
   2001       76       258763.83    177037.17    435801.00 
   2001       77       250655.50    166686.33    417341.83 
   2001       78       243705.17    157837.83    401543.00 
   2001       79       240521.00    151376.50    391897.50 
   2001       80       235942.17    144208.00    380150.17 
   2001       81       183131.17    108491.67    291622.83 
   2001       82       123671.50     69613.33    193284.83 
   2001       83       102256.50     54119.67    156376.17 
   2001       84        87194.33     43951.67    131146.00 
   2001       85        87588.74     42381.12    129969.85 
   2001       86       111744.08     50935.65    162679.73 
   2001       87       122052.55     52648.86    174701.41 
   2001       88       108749.16     44330.79    153079.95 
   2001       89        92186.50     34783.96    126970.46 
   2001       90        78134.44     27165.57    105300.01 
   2001       91        66605.93     21401.86     88007.78 
   2001       92        53907.72     15972.07     69879.79 
   2001       93        41866.51     11510.96     53377.47 
   2001       94        31878.44      8001.23     39879.67 
   2001       95        23786.43      5549.08     29335.50 
   2001       96        17008.98      3706.53     20715.52 
   2001       97        12148.23      2364.99     14513.22 
   2001       98         8481.71      1468.74      9950.45 
   2001       99         5581.64       899.11      6480.76 
   2001      100         3474.11       500.85      3974.95 
   2001      101         2016.95       284.66      2301.61 
   2001      102         1190.04       138.16      1328.20 
   2001      103          694.90        63.24       758.13 
   2001      104          376.76        34.43       411.19 
   2001      105          194.14        16.32       210.46 
   2001      106          100.58         5.95       106.53 
   2001      107           49.79         4.17        53.96 
   2001      108           22.12         1.33        23.45 
   2001      109            7.66         0.83         8.49 
   2001      110+           5.50         1.33         6.83 
   2002        0       373473.83    390883.50    764357.33 
